"B19013_001E","B19013_001M","GEO_ID","NAME"
"Estimate!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)","id","Geographic Area Name"
"49063","5059","1500000US530610529053","Block Group 3, Census Tract 529.05, Snohomish County, Washington"
"78860","19915","1500000US530610529061","Block Group 1, Census Tract 529.06, Snohomish County, Washington"
"66932","23162","1500000US530610529062","Block Group 2, Census Tract 529.06, Snohomish County, Washington"
"61477","36550","1500000US530610529063","Block Group 3, Census Tract 529.06, Snohomish County, Washington"
"87308","15209","1500000US530610531011","Block Group 1, Census Tract 531.01, Snohomish County, Washington"
"74732","22649","1500000US530610531012","Block Group 2, Census Tract 531.01, Snohomish County, Washington"
"53586","25769","1500000US530610531013","Block Group 3, Census Tract 531.01, Snohomish County, Washington"
"51726","13341","1500000US530610531021","Block Group 1, Census Tract 531.02, Snohomish County, Washington"
"77083","28769","1500000US530610531022","Block Group 2, Census Tract 531.02, Snohomish County, Washington"
"63963","21701","1500000US530610531023","Block Group 3, Census Tract 531.02, Snohomish County, Washington"
"98889","23017","1500000US530610531024","Block Group 4, Census Tract 531.02, Snohomish County, Washington"
"81250","34165","1500000US530610532011","Block Group 1, Census Tract 532.01, Snohomish County, Washington"
"76806","24236","1500000US530610532012","Block Group 2, Census Tract 532.01, Snohomish County, Washington"
"77813","25327","1500000US530610532013","Block Group 3, Census Tract 532.01, Snohomish County, Washington"
"129911","41503","1500000US530610532021","Block Group 1, Census Tract 532.02, Snohomish County, Washington"
"95156","37155","1500000US530610532022","Block Group 2, Census Tract 532.02, Snohomish County, Washington"
"113942","36121","1500000US530610532023","Block Group 3, Census Tract 532.02, Snohomish County, Washington"
"41508","6076","1500000US530610533011","Block Group 1, Census Tract 533.01, Snohomish County, Washington"
"77455","10674","1500000US530610533012","Block Group 2, Census Tract 533.01, Snohomish County, Washington"
"64877","10981","1500000US530610533013","Block Group 3, Census Tract 533.01, Snohomish County, Washington"
"107500","35920","1500000US530610533014","Block Group 4, Census Tract 533.01, Snohomish County, Washington"
"92672","21994","1500000US530610533015","Block Group 5, Census Tract 533.01, Snohomish County, Washington"
"68398","57061","1500000US530610533021","Block Group 1, Census Tract 533.02, Snohomish County, Washington"
"-","**","1500000US530610533022","Block Group 2, Census Tract 533.02, Snohomish County, Washington"
"103611","15632","1500000US530610533023","Block Group 3, Census Tract 533.02, Snohomish County, Washington"
"74063","21581","1500000US530610533024","Block Group 4, Census Tract 533.02, Snohomish County, Washington"
"108235","36881","1500000US530610533025","Block Group 5, Census Tract 533.02, Snohomish County, Washington"
"106500","16719","1500000US530610534001","Block Group 1, Census Tract 534, Snohomish County, Washington"
"111250","47218","1500000US530610534002","Block Group 2, Census Tract 534, Snohomish County, Washington"
"-","**","1500000US530610534003","Block Group 3, Census Tract 534, Snohomish County, Washington"
"100901","22052","1500000US530610534004","Block Group 4, Census Tract 534, Snohomish County, Washington"
"91500","37473","1500000US530610535051","Block Group 1, Census Tract 535.05, Snohomish County, Washington"
"135139","31250","1500000US530610535052","Block Group 2, Census Tract 535.05, Snohomish County, Washington"
"104545","21938","1500000US530610535053","Block Group 3, Census Tract 535.05, Snohomish County, Washington"
"75033","21077","1500000US530610535054","Block Group 4, Census Tract 535.05, Snohomish County, Washington"
"100357","29323","1500000US530610535061","Block Group 1, Census Tract 535.06, Snohomish County, Washington"
"76184","16482","1500000US530610535062","Block Group 2, Census Tract 535.06, Snohomish County, Washington"
"79375","57507","1500000US530610535063","Block Group 3, Census Tract 535.06, Snohomish County, Washington"
"-","**","1500000US530610535064","Block Group 4, Census Tract 535.06, Snohomish County, Washington"
"128977","40763","1500000US530610535071","Block Group 1, Census Tract 535.07, Snohomish County, Washington"
"111667","39135","1500000US530610535072","Block Group 2, Census Tract 535.07, Snohomish County, Washington"
"109848","28426","1500000US530610535073","Block Group 3, Census Tract 535.07, Snohomish County, Washington"
"117266","9398","1500000US530610535074","Block Group 4, Census Tract 535.07, Snohomish County, Washington"
"113340","30472","1500000US530610535081","Block Group 1, Census Tract 535.08, Snohomish County, Washington"
"90500","9494","1500000US530610535082","Block Group 2, Census Tract 535.08, Snohomish County, Washington"
"59219","17121","1500000US530610535091","Block Group 1, Census Tract 535.09, Snohomish County, Washington"
"51905","36210","1500000US530610535092","Block Group 2, Census Tract 535.09, Snohomish County, Washington"
"69232","14398","1500000US530610535093","Block Group 3, Census Tract 535.09, Snohomish County, Washington"
"70357","24912","1500000US530610535101","Block Group 1, Census Tract 535.10, Snohomish County, Washington"
"54891","27454","1500000US530610535102","Block Group 2, Census Tract 535.10, Snohomish County, Washington"
"50536","43161","1500000US530610535103","Block Group 3, Census Tract 535.10, Snohomish County, Washington"
"61597","12383","1500000US530610535111","Block Group 1, Census Tract 535.11, Snohomish County, Washington"
"130703","74414","1500000US530610535112","Block Group 2, Census Tract 535.11, Snohomish County, Washington"
"-","**","1500000US530610535113","Block Group 3, Census Tract 535.11, Snohomish County, Washington"
"91470","5971","1500000US530610536031","Block Group 1, Census Tract 536.03, Snohomish County, Washington"
"104401","15264","1500000US530610536032","Block Group 2, Census Tract 536.03, Snohomish County, Washington"
"130833","34718","1500000US530610536033","Block Group 3, Census Tract 536.03, Snohomish County, Washington"
"97596","37878","1500000US530610536041","Block Group 1, Census Tract 536.04, Snohomish County, Washington"
"77429","11007","1500000US530610536042","Block Group 2, Census Tract 536.04, Snohomish County, Washington"
"50135","38544","1500000US530610536043","Block Group 3, Census Tract 536.04, Snohomish County, Washington"
"85793","13534","1500000US530610536051","Block Group 1, Census Tract 536.05, Snohomish County, Washington"
"129939","25251","1500000US530610536052","Block Group 2, Census Tract 536.05, Snohomish County, Washington"
"98567","7503","1500000US530610536061","Block Group 1, Census Tract 536.06, Snohomish County, Washington"
"84455","37475","1500000US530610536062","Block Group 2, Census Tract 536.06, Snohomish County, Washington"
"86827","29872","1500000US530610536063","Block Group 3, Census Tract 536.06, Snohomish County, Washington"
"40682","20693","1500000US530610537001","Block Group 1, Census Tract 537, Snohomish County, Washington"
"70435","21205","1500000US530610537002","Block Group 2, Census Tract 537, Snohomish County, Washington"
"77992","3145","1500000US530610538011","Block Group 1, Census Tract 538.01, Snohomish County, Washington"
"112625","46806","1500000US530610538012","Block Group 2, Census Tract 538.01, Snohomish County, Washington"
"70729","30414","1500000US530610538013","Block Group 3, Census Tract 538.01, Snohomish County, Washington"
"96141","14974","1500000US530610538021","Block Group 1, Census Tract 538.02, Snohomish County, Washington"
"67987","19476","1500000US530610538022","Block Group 2, Census Tract 538.02, Snohomish County, Washington"
"73281","11461","1500000US530610538023","Block Group 3, Census Tract 538.02, Snohomish County, Washington"
"82946","49168","1500000US530610538024","Block Group 4, Census Tract 538.02, Snohomish County, Washington"
"68277","20731","1500000US530610538031","Block Group 1, Census Tract 538.03, Snohomish County, Washington"
"73750","22913","1500000US530610538032","Block Group 2, Census Tract 538.03, Snohomish County, Washington"
"68243","11901","1500000US530610538033","Block Group 3, Census Tract 538.03, Snohomish County, Washington"
"77396","21817","1500000US530610538034","Block Group 4, Census Tract 538.03, Snohomish County, Washington"
"78056","11806","1500000US530619400011","Block Group 1, Census Tract 9400.01, Snohomish County, Washington"
"82500","19491","1500000US530619400012","Block Group 2, Census Tract 9400.01, Snohomish County, Washington"
"74722","24073","1500000US530619400013","Block Group 3, Census Tract 9400.01, Snohomish County, Washington"
"111607","12810","1500000US530619400014","Block Group 4, Census Tract 9400.01, Snohomish County, Washington"
"96250","14318","1500000US530619400015","Block Group 5, Census Tract 9400.01, Snohomish County, Washington"
"60625","19990","1500000US530619400021","Block Group 1, Census Tract 9400.02, Snohomish County, Washington"
"101250","7427","1500000US530619400022","Block Group 2, Census Tract 9400.02, Snohomish County, Washington"
"93125","18832","1500000US530619400023","Block Group 3, Census Tract 9400.02, Snohomish County, Washington"
"-","**","1500000US530619900020","Block Group 0, Census Tract 9900.02, Snohomish County, Washington"
"-","**","1500000US530619901000","Block Group 0, Census Tract 9901, Snohomish County, Washington"
"38552","9466","1500000US530630002011","Block Group 1, Census Tract 2.01, Spokane County, Washington"
"-","**","1500000US530630002012","Block Group 2, Census Tract 2.01, Spokane County, Washington"
"26406","23290","1500000US530630002021","Block Group 1, Census Tract 2.02, Spokane County, Washington"
"41495","10795","1500000US530630002022","Block Group 2, Census Tract 2.02, Spokane County, Washington"
"36675","4528","1500000US530630003011","Block Group 1, Census Tract 3.01, Spokane County, Washington"
"32841","27531","1500000US530630003012","Block Group 2, Census Tract 3.01, Spokane County, Washington"
"45096","15752","1500000US530630003021","Block Group 1, Census Tract 3.02, Spokane County, Washington"
"36375","14660","1500000US530630003022","Block Group 2, Census Tract 3.02, Spokane County, Washington"
"40859","23807","1500000US530630004001","Block Group 1, Census Tract 4, Spokane County, Washington"
"48221","16598","1500000US530630004002","Block Group 2, Census Tract 4, Spokane County, Washington"
"43056","26187","1500000US530630004003","Block Group 3, Census Tract 4, Spokane County, Washington"
"42371","11477","1500000US530630005001","Block Group 1, Census Tract 5, Spokane County, Washington"
"52000","18839","1500000US530630005002","Block Group 2, Census Tract 5, Spokane County, Washington"
"58889","6268","1500000US530630005003","Block Group 3, Census Tract 5, Spokane County, Washington"
"73021","22734","1500000US530630006001","Block Group 1, Census Tract 6, Spokane County, Washington"
"57440","9367","1500000US530630006002","Block Group 2, Census Tract 6, Spokane County, Washington"
"67292","16450","1500000US530630006003","Block Group 3, Census Tract 6, Spokane County, Washington"
"45893","12688","1500000US530630007001","Block Group 1, Census Tract 7, Spokane County, Washington"
"49934","20658","1500000US530630007002","Block Group 2, Census Tract 7, Spokane County, Washington"
"63750","24480","1500000US530630007003","Block Group 3, Census Tract 7, Spokane County, Washington"
"49948","30011","1500000US530630007004","Block Group 4, Census Tract 7, Spokane County, Washington"
"55707","12719","1500000US530630007005","Block Group 5, Census Tract 7, Spokane County, Washington"
"69716","11064","1500000US530630008001","Block Group 1, Census Tract 8, Spokane County, Washington"
"81563","22684","1500000US530630008002","Block Group 2, Census Tract 8, Spokane County, Washington"
"69005","5849","1500000US530630009001","Block Group 1, Census Tract 9, Spokane County, Washington"
